protein	taxon	H1	H2	H3	L1	L2	L3
P0A7R5	Escherichia coli (strain K12)	29.0568270418621	29.5824049168142	30.0565945137164	26.9984112096656	27.7607204549878	27.7859383108994
P30850	Escherichia coli (strain K12)	26.7101714144674	26.9944242245302	26.2848212768113	24.5716688672146	25.1900121161499	24.5994039391091
Q70CQ2-3;Q70CQ2-2;Q70CQ2;C9JV64;B9ZVR8	Homo sapiens	22.4152682815367	22.6249774658496	22.1709055043429	22.9535101694814	22.2971211409586	21.9899889767819
Q7L014	Homo sapiens	21.5740853165034	20.5710785924994	23.2843270943648	18.0283701511733	21.4135390964936	21.7257972630954
O95400	Homo sapiens	24.9578374775147	25.0952685564084	25.3330966457048	24.5723051674374	25.3613853587645	25.1703554289113
P0A9H1	Escherichia coli (strain K12)	25.6603870261675	26.6689849352612	25.1094465075154	23.9770989099592	24.9988630907927	24.3992393244891
P22634	Escherichia coli (strain K12)	20.970285676897	21.5794816788681	20.7021862159804	17.582480147196	18.1408098041955	18.5335122479669
P37005	Escherichia coli (strain K12)	22.2008411473692	20.6556075850914	20.3908952608702	18.745175344198	21.4904239390103	21.1613410467896
P09831	Escherichia coli (strain K12)	25.1409439493297	24.9482431647894	21.8145245762058	22.5896886308798	22.9769940654756	21.8341438683551
P0AAI9	Escherichia coli (strain K12)	25.3509389118523	23.8426848757024	25.9021231646806	23.4422773620037	24.2599024148956	23.4833306546725
Q9BRJ7	Homo sapiens	22.0431341142837	23.5927480916624	21.4680193995189	21.9630696346389	22.1776725792081	21.7722130728575
P25398	Homo sapiens	26.989885064915	25.4096990961342	25.8584931041428	26.6497931808805	27.3240577312902	26.9281832841395
Q14204	Homo sapiens	20.4740742708024	20.8433751787735	19.948635293514	21.9258586393622	21.0697932603178	20.8670283171295
O95782-2;O95782	Homo sapiens	22.2435947267675	21.3073031079073	22.3379963938512	20.9899543403245	22.1655486351769	22.3742201800994
P0AAQ6	Escherichia coli (strain K12)	22.4204434359383	24.0094097182511	21.0549699052961	21.8043185447262	22.2027551709214	22.3069973019836
P23917	Escherichia coli (strain K12)	24.8615488846785	24.8038063429666	25.4255040549047	23.1631238596802	23.9040774288138	23.7910412361761
P14081	Escherichia coli (strain K12)	23.0760391986237	23.5337403600776	23.1111751591501	20.2541889916859	20.8627977583934	20.0564260365799
P0AFJ1	Escherichia coli (strain K12)	21.7028203212023	21.3966549482102	21.3425608565451	19.6978838571112	21.65870485577	21.4214711063461
Q16851-2;Q16851;E7EUC7	Homo sapiens	25.6097813557455	25.5640694588087	25.4357440091859	24.348003002893	25.2312894547772	24.8332560916241
P28635	Escherichia coli (strain K12)	27.7665451850557	27.0300218156334	28.0020115679077	25.0056029635367	25.4669683778868	25.713767424964
P39172	Escherichia coli (strain K12)	23.464508857697	23.7300338900292	23.8708891919037	20.4815826643239	21.6926836031386	20.176699100736
Q92614-3;F8W6U1;Q92614-4;Q92614	Homo sapiens	23.8541470258327	21.8576439172002	23.4375864912677	23.1505511734802	24.2969111671499	23.5921777888361
O43592	Homo sapiens	24.5405551816339	24.181848035447	24.3160328841069	23.8655188270196	24.363859907572	23.9870245516848
P0A7G6	Escherichia coli (strain K12)	25.7226532962112	25.9547795576262	26.4281587437451	23.8209447607273	23.6995411068076	24.1540640366262
P0ACA1	Escherichia coli (strain K12)	25.0878033671744	24.71591550143	24.3980651818762	22.7347956057591	23.3415025355016	21.8771762725055
O14745	Homo sapiens	19.2652899713153	19.6342792986487	19.0752232038502	18.2075768097017	20.213237149297	19.5329037726138
B4DLN1;P52815	Homo sapiens	22.0907133312646	21.9211072605032	19.0594395275094	24.173332498493	24.235641479317	24.3395330783649
P24171	Escherichia coli (strain K12)	29.0448419135257	28.6107319449107	27.2117825651348	26.3054081529807	26.5427261917739	26.1153131101789
O14745	Homo sapiens	23.4424039308541	23.9970547164336	21.8388822934222	22.61537729125	22.95116374529	21.8928214533824
P36938	Escherichia coli (strain K12)	27.529769985159	27.7031900872474	28.2078791167883	25.6078359775901	26.3709091237277	26.0853131164101
Q8TEQ6	Homo sapiens	18.888576789116	18.4243959572467	20.8713217192764	19.0212023054311	18.6899570348035	18.2528963782064
O14908	Homo sapiens	23.3103576072583	23.3778247992137	22.4720422707181	21.4192092643791	22.4896892320528	22.5462548590424
Q14566	Homo sapiens	25.2649565214786	25.1706992506335	24.7007584593861	24.8824568530101	25.6808078320114	25.7036389615008
P24252	Escherichia coli (strain K12)	24.7785632562897	26.1268964800797	21.3153419712826	23.5009381353559	24.2413995847317	23.2416468868412
P26616	Escherichia coli (strain K12)	24.7071459302548	25.2238717944165	25.9136951260494	23.2367803454024	23.2067842559783	22.982157330833
P77717	Escherichia coli (strain K12)	31.8829990037035	31.6556986759221	32.5174700190149	29.7464714205395	30.4406507553833	30.5245861304771
Q8TEQ6	Homo sapiens	22.6900849578717	22.4306107869664	20.2007214365413	22.3259455142812	20.3613184201244	21.5346904391642
Q96TA1-2;Q96TA1	Homo sapiens	21.8279954341191	21.7634863350883	18.943321809277	20.6185396464934	23.3197581064803	22.383109402342
Q92621	Homo sapiens	24.2272915938641	22.9819657829604	21.9076755401614	23.3670638212586	23.7792648830994	23.4857890263007
P69783	Escherichia coli (strain K12)	26.9620150087616	26.3728860444374	27.1384852418628	25.4062317396651	26.316067421064	26.5042157476121
P69783	Escherichia coli (strain K12)	29.9826415288032	29.9649915708616	30.2374023268394	27.3684466467312	27.745093258622	28.2644107425357
P0ADP2	Escherichia coli (strain K12)	24.7606062579933	25.6929336355588	22.1807104726045	20.0888710356431	20.4939453334952	19.2404186871797
P30419-2;P30419	Homo sapiens	24.3284815491653	24.4845603641238	21.2229363736095	24.0304428560686	23.8568084748116	23.9754379768962
P0ACY1	Escherichia coli (strain K12)	26.1012731421854	26.2601357953351	26.5300677703999	23.3570278740895	24.0088970334408	24.1553772279302
P17846	Escherichia coli (strain K12)	24.5716688672146	25.3651623557581	24.5444518067191	22.4926991557138	20.5161463000628	20.956810030456
P24752	Homo sapiens	25.5781056793913	28.0526357902974	27.2610510003498	24.6498753911912	26.7143702570227	26.8562623277107
P0A817	Escherichia coli (strain K12)	24.262198672098	24.257458630364	23.8637242537562	21.7048053813665	22.472810802381	22.8782432923785
P0AA16	Escherichia coli (strain K12)	25.384361656048	25.2318387529605	25.7654959384617	22.5366835710136	20.7072512710632	23.5599922364712
O75691	Homo sapiens	21.5445343485181	21.7735416882514	22.0539099768503	21.3074698838211	20.8023869883082	21.492674710092
P09373	Escherichia coli (strain K12)	32.3892572452277	32.1418441829854	32.13659812433	29.8173259432784	30.4012103865637	30.0170410285055
Q8N3C0	Homo sapiens	22.7474103803473	22.795051151222	21.8454441084126	21.2847224538633	21.8153457668404	21.6962544218463
P76658	Escherichia coli (strain K12)	25.5510402725867	25.8445057950511	25.5980411381662	22.9076572052072	22.5932953703605	22.9384948860945
P27248	Escherichia coli (strain K12)	28.5981831566771	28.9309767175522	28.8724106907309	26.6876578166974	26.8952738759037	26.7659764111312
Q86VN1-2;Q86VN1	Homo sapiens	21.2391136712238	21.6339601536322	21.2927193006248	19.1937130387908	20.8516331547027	20.259600759628
P52095	Escherichia coli (strain K12)	23.8516712763595	24.4225237093464	22.8750586165287	20.6398882578758	20.8616624633363	21.7273770687847
P00957	Escherichia coli (strain K12)	26.5592045878837	26.5753526225434	26.7940199606498	23.8838089353294	24.5235471206077	24.7479634784933
P33219	Escherichia coli (strain K12)	26.837256417851	26.4537655922017	27.2733764585681	24.8811968776392	25.5800052502019	25.9041233796376
P76193	Escherichia coli (strain K12)	25.0719791437066	25.0825749572921	25.8622586046349	22.4930413509338	23.3182415842469	23.5802640889074
P53621;P53621-2	Homo sapiens	25.3587053876397	25.3702938984072	24.8441226345573	24.2204438693281	24.503912577619	24.2872191866022
P06149	Escherichia coli (strain K12)	24.3526571882803	22.6093023031556	25.0884909715357	21.5599689049161	23.9491342123385	23.6503137670806
P0ACA1	Escherichia coli (strain K12)	25.315998346323	25.8490003247143	24.9421246476984	23.7932262352789	22.9988630907927	23.0569882393789
P76142	Escherichia coli (strain K12)	26.7291004088961	26.8488809704192	26.4386337507224	23.7812676529649	24.6130178346391	24.3611845335259
P0AEZ3	Escherichia coli (strain K12)	27.6005244459538	27.0262269119787	28.0225278273962	24.5151478243867	25.5845999157337	25.5568975135536
Q9NZ45	Homo sapiens	23.1284588372607	22.9101852287563	20.6018650734317	21.7088515050798	23.5864623267975	23.29614100162
Q9ULK4-4;Q9ULK4-5;Q9ULK4-3;Q9ULK4;Q5JWT2;H7BYY3;F5H4T7	Homo sapiens	21.531600391763	22.5330749322473	21.892636195592	20.0689409330176	22.4521416800322	22.5199174259798
P02786;G3V0E5	Homo sapiens	22.6001642766415	24.3302609645267	25.6267272477995	24.6527224563325	21.9988286667351	25.0121835992073
C9JQ41;H7C525;Q4VC31	Homo sapiens	25.5652322661908	25.8869976244543	23.3490835722093	25.0455190517467	25.5665393052035	24.6300093255
Q8WVM0	Homo sapiens	25.7600732191333	26.0984446618094	20.630053776981	25.0106479548923	25.8908750590838	24.6780425817727
P0AGJ9	Escherichia coli (strain K12)	26.6928538426858	24.3824498845975	26.8579238720349	22.1522390343479	24.7469902937946	24.9633607344442
Q9NXG2	Homo sapiens	24.5337997583541	24.806758854484	22.3418553954514	24.7220799812184	24.8731444311424	24.198055298081
Q9BTV4	Homo sapiens	23.4369514183865	22.1708443952067	22.3153696141494	21.4668750549366	22.6019783886246	22.6399986256965
P27434	Escherichia coli (strain K12)	25.8868581213076	25.6870437164366	26.3751752207998	22.2252333309478	24.0316211159972	24.1277034500893
P05459	Escherichia coli (strain K12)	25.0830215304092	26.3762190731687	22.1237627346075	21.2707059542438	24.0483491721667	22.5965291948528
O15067	Homo sapiens	24.9623019080311	25.5312731724569	24.6937579035995	24.2452497764561	24.9290416412951	24.7386143093166
P0A8L1	Escherichia coli (strain K12)	28.3876765243714	28.4119952745161	28.5251464366687	26.2453041866379	26.9069006852221	26.9341585857042
P37095	Escherichia coli (strain K12)	26.3698281480325	27.1454990330534	26.9038016931316	23.2748342471772	22.4927724900941	23.1902533115221
P61081	Homo sapiens	22.7381813430777	22.5587551438083	22.7254852548239	20.8634028839896	23.3532631505045	23.4841915613335
P39180	Escherichia coli (strain K12)	21.869289595086	23.6806737188936	19.8779401143626	20.902348614897	21.0227606208403	20.9691616448644
P39451	Escherichia coli (strain K12)	23.0823719238059	24.1077317429777	24.6883783836187	17.9674176626572	17.6761774768326	17.6360864547406
P0A8K1	Escherichia coli (strain K12)	24.0310321063196	24.5064572276873	24.5966770486748	22.263503039763	23.149512700219	22.6843171607313
O14980	Homo sapiens	26.1976617003357	26.4436690090138	26.7601493796008	24.9270078619429	25.7292300951779	25.6929070384248
Q9Y4A5-2;Q9Y4A5;F2Z2U4	Homo sapiens	24.3170686333372	24.1362570805991	21.5347379266986	24.5302315260865	23.3543397886446	23.5144858029976
P0A7Z4	Escherichia coli (strain K12)	24.6617193931661	24.4033413147321	25.152517573791	22.0031939632979	23.4492222117236	23.141037531572
P0A7V3	Escherichia coli (strain K12)	28.0406156470249	28.8746107933942	28.9753067691256	25.3349726458095	24.7909915386257	24.4550050681838
P06576;F8VPV9	Homo sapiens	27.1163447545266	27.4793885259019	27.328515789397	27.2549386383854	27.7563364224675	27.4218980165988
P0ABB4	Escherichia coli (strain K12)	28.2564691584014	28.4514799693691	28.4008033629918	25.6507793955567	26.5823331284411	26.5565613657902
Q96T60	Homo sapiens	22.227526637045	22.5566519872462	21.694427606909	18.7375048309714	20.556090627301	20.5049430957701
P75792	Escherichia coli (strain K12)	23.6457041631805	24.1230522612618	24.0319575850188	21.9400554582897	21.7005362368678	21.9322897365678
P00550	Escherichia coli (strain K12)	26.9590322927328	27.5692077943489	26.5631094366657	24.0899055964913	23.8044958029754	24.5663941371088
Q9NXH9-2;Q9NXH9	Homo sapiens	23.7754519436457	25.0004972881104	19.3136934991948	23.911868120118	23.7934247075643	23.5832517499563
A3KMH1-2;E2QRD0;A3KMH1-3;A3KMH1	Homo sapiens	21.7237159322466	23.2314432793513	19.9267129519738	23.4023657077425	22.7935834657362	22.5333601531862
P64588	Escherichia coli (strain K12)	24.147014203899	24.5499834391219	24.5558449636229	22.4337973181656	22.8532143575415	22.2429554274862
P48556	Homo sapiens	25.7257764646431	25.9270530882017	26.1988796310359	24.6043898908808	24.798080963412	25.2152681435605
P31806	Escherichia coli (strain K12)	26.0416394351764	26.26026144609	24.9446734610237	25.1458099670864	25.1558018281513	24.3764343773039
Q9BVP2-2;Q9BVP2	Homo sapiens	22.9356744021541	23.7984765474673	22.985687702045	22.5538430006873	23.4420241909859	23.8200683048383
P0A6K3	Escherichia coli (strain K12)	26.7429111490645	25.9303056585593	26.605548920554	23.9921348147299	24.0604393287893	24.8778315536566
P45974-2;P45974	Homo sapiens	26.0613667425113	25.5402004205564	26.3003020028168	24.7635977717934	25.8985988043285	25.960712209928
P60906	Escherichia coli (strain K12)	27.7119442916495	27.7667979015076	28.3098634252361	25.4796660591748	26.0544069152699	25.9757878059573
P22564	Escherichia coli (strain K12)	25.1393052766891	25.5900942682606	25.3149618281439	22.5513571717211	21.6817462749172	22.2184201533865
P76535	Escherichia coli (strain K12)	21.9111549602073	22.9348469727707	22.4159645318268	17.4842407404864	18.5130258753877	18.3023801035852
P0AFG3	Escherichia coli (strain K12)	27.6630912605676	27.715548983008	27.8953316657669	25.1909540567697	26.1283919699787	25.600169949296
H0YD13;P16070-18;P16070-12;P16070-14;P16070-13;P16070-11;P16070-10;P16070-16;P16070-8;P16070-17;P16070-6;P16070-4;P16070-3;P16070-7;E7EPC6;P16070-5;P16070;H0Y2P0;H0YE40	Homo sapiens	22.3101634225833	21.6149955456944	23.4658792343339	22.8435860388477	23.8212367944061	23.7750499947566
Q99459	Homo sapiens	26.7165959315596	26.2294019377352	27.0896227824465	26.2048979558858	26.6981637310534	26.7725352738116
P0A9M8	Escherichia coli (strain K12)	23.70017637544	24.4197622009353	24.7318990422488	22.4950440089164	22.3751752207998	22.2985481529752
P42285;F5H7E2	Homo sapiens	24.8937011031626	24.5596422235203	25.0817220245704	23.8013412925756	24.829244642384	25.0968373810717
P45523	Escherichia coli (strain K12)	28.4751031179437	27.3416382610806	28.6348492622637	25.969960851364	26.5275048063919	26.1941896439371
P07014	Escherichia coli (strain K12)	27.2365358570001	25.7208544081024	28.6478736091686	23.7448880242464	24.8534808957272	25.3663302192343
D6RBZ3;E9PD39;Q5HYJ1	Homo sapiens	24.932605133914	27.1196133657459	24.2387056115291	21.701932495833	22.8546797085556	22.2128513821218
Q9H0H0	Homo sapiens	23.4884884054603	23.9874583275205	24.1899367343258	21.4209573626468	22.1968554268893	22.6395350241002
O14646-2;O14646	Homo sapiens	23.2565231471014	23.8462287590786	18.6086663264723	22.9259129539505	23.4132550022678	22.4687155129417
P11717	Homo sapiens	22.1747806432525	23.1523783107916	22.2856539442225	21.7840069418418	22.7334721840028	22.3813148083452
Q9UQ13-2;Q9UQ13	Homo sapiens	23.4746932141561	23.9332807532771	22.5565818291972	22.5673693860831	23.2242914318384	22.5971205192464
P0A8T7	Escherichia coli (strain K12)	28.0484323270151	28.2879325005491	28.3787758041044	25.7828428797278	26.3715573205831	26.4382054182809
P27550	Escherichia coli (strain K12)	28.3945206554325	28.3352197548564	29.2527525827311	26.1622711507992	26.5894943416006	26.6137204572804
Q9Y2E4	Homo sapiens	24.5671488517407	26.4415652052472	24.9865038484642	25.6264209105989	24.5215117828681	25.1027353569149
P0AB52	Escherichia coli (strain K12)	28.4716966079063	28.6508204732081	29.1782854195553	25.9967315537772	26.7841917065203	26.6008788555266
P0AE01	Escherichia coli (strain K12)	27.0020652366034	27.3217375255244	24.7603016884751	25.1160869125917	25.5596713945098	24.7085147611813
P61586	Homo sapiens	22.8699672879071	24.3158256449999	22.5091303306737	25.4240627210036	25.170813839668	25.6828983840082
P00393	Escherichia coli (strain K12)	26.0842387549725	26.2140269083205	24.4953368477762	22.6983333252043	23.1278136353555	23.2759710107864
I3L2C7;P57678	Homo sapiens	23.862400506739	24.5466905531482	22.2838468692702	24.8207987217171	24.3338814516261	23.4239345327196
P0A6A3	Escherichia coli (strain K12)	28.2460385233206	28.7440667946577	28.1534939713712	25.5883509335432	26.8279615257951	26.8215287689828
P35237	Homo sapiens	26.3696451335252	26.1664913552366	25.9101989559188	24.9652999002104	25.4954283477313	25.6748680972124
P24928	Homo sapiens	22.0774742294145	21.1980253134601	20.0451357263713	22.1246779400147	21.7789241355525	21.9544689714343
Q8WTT2;A6NJZ9	Homo sapiens	22.2135041584666	21.5529054551377	22.2304614503783	19.9420619885726	21.3880593409076	21.1332651550016
O00178	Homo sapiens	24.1909163909505	23.9743004462516	24.1043760792996	23.2364300208126	23.7132430183424	23.9733372192758
P0A7B5	Escherichia coli (strain K12)	22.1681530274373	22.16949933892	18.0974869380842	18.6477254217538	18.8883092242218	19.5847753714615
D6RCD0;Q8NBQ5	Homo sapiens	23.3290977490356	23.7638510050251	22.9383513004171	23.2509263788055	23.4739504502607	22.5030512272858
P0AEX9	Escherichia coli (strain K12)	29.5456710287595	29.614264754561	29.801840805492	27.5674680352706	28.1056953067451	27.89642923357
P0AE82	Escherichia coli (strain K12)	23.9587226208279	23.9441372428272	23.1494041598714	19.9565973638157	20.5157614274339	20.2701356063253
P05637	Escherichia coli (strain K12)	24.7687044832474	25.4846218220906	23.2848918604871	20.7129702515487	22.9838105505053	22.235641479317
Q9Y3I0	Homo sapiens	23.3721221777558	24.637325351374	24.3632583808269	23.0520532262196	22.6887625388708	23.4635114019208
Q59385	Escherichia coli (strain K12)	25.6470776091829	25.8841118145026	25.9095811042609	22.4167892824801	23.6414105885975	23.4598898327231
P36659	Escherichia coli (strain K12)	26.4772898804546	27.2373567361352	27.1131681041474	22.7575169740701	24.8697131904032	24.8924972366359
P0AE34	Escherichia coli (strain K12)	23.9840714120992	23.7825679640406	22.8034910514742	20.1749939312194	20.8527763664487	20.5484908114429
P37642	Escherichia coli (strain K12)	21.8400356498559	22.4742228414262	21.16760190133	19.2535889937396	19.2309070197668	18.8676769126118
Q9H3K6	Homo sapiens	25.5049733939869	25.9157021638652	24.5215716867459	25.5759440358494	26.2501746438279	26.0201766255083
P04040	Homo sapiens	20.0049775245095	21.5891628465477	19.6808711290723	17.9322608967985	21.6545591148121	20.4817797268896
P0A9K3	Escherichia coli (strain K12)	25.4620763499724	25.8137469471539	25.9325375545727	22.2236729761849	23.2446257263223	23.4375864912677
O43592	Homo sapiens	23.8535760760037	23.9749130742013	23.2377432996224	21.1620790296904	22.3469486679932	22.2992471534641
O15027-2;O15027-4;O15027-3;O15027;O15027-5	Homo sapiens	24.1569206301003	24.2134151609008	21.7292041588542	21.8416488013929	23.9792814389538	23.3800731212249
Q9NR09	Homo sapiens	18.6911164560348	19.7811675804756	19.3462020574274	17.7129031010429	19.2186389106135	19.3209151054867
P09152	Escherichia coli (strain K12)	27.4413435736511	27.4737492192123	27.9641102665942	25.3815260529522	25.8263135898718	25.6312590012664
Q96AG4	Homo sapiens	29.7698585712315	29.7204826189871	29.1127456786034	28.0361673228885	29.246786074802	29.0286262408768
P26616	Escherichia coli (strain K12)	26.5329828176069	24.551216336255	27.7167921498586	22.4267520472325	25.0830215304092	26.8088220232008
P0A6H5	Escherichia coli (strain K12)	26.5542500573071	26.316809765733	27.3564066993749	24.4948487499822	24.6947676546501	25.0386286795275
P0A6E4	Escherichia coli (strain K12)	25.9711456723848	26.6124554900439	26.1193956885726	22.5823101554072	23.993863007367	23.9983466436632
Q7Z6Z7-2;Q7Z6Z7-3;Q7Z6Z7;H0Y5W0	Homo sapiens	21.9472802148976	25.4092458968895	23.7565400347804	22.6058936228731	23.4920389784907	24.1172765680074
P25894	Escherichia coli (strain K12)	25.0757373343462	25.7143702570227	24.438348209892	22.6260922219984	20.4570361327893	22.7694714555447
P0AG90	Escherichia coli (strain K12)	24.4346628384815	25.3648618951392	25.2331927949525	20.7909020787204	22.8587823777172	22.8011241663744
O15020-2;O15020	Homo sapiens	22.9406290374806	23.0970142696302	21.3006162127801	23.7617224631096	21.5179730442192	22.5591754074538
P37634	Escherichia coli (strain K12)	24.2047860424277	23.0932950477185	20.8528525483651	22.1148327471081	23.1356936317764	21.8148765722867
P0AEN1	Escherichia coli (strain K12)	24.4249597202141	24.6704984975847	22.9011151094113	22.348408311237	22.884833808339	22.2866130329366
P0AG07	Escherichia coli (strain K12)	23.7941191456239	24.1819238410872	24.8217233858779	19.2988501627384	22.0320416900143	22.4301258174232
Q9H583	Homo sapiens	24.6914168157983	24.7991685586696	25.3865011523997	24.4424672111156	24.8704659417868	24.8251249386296
P0ADG7	Escherichia coli (strain K12)	25.148915627228	25.0475173599661	26.8800526135919	23.6939173849683	24.3992393244891	24.6053511033439
O95336	Homo sapiens	23.7559291116119	22.4529711401595	21.4555820809803	23.4169953964944	23.9697413332429	23.1811959424639
P09831	Escherichia coli (strain K12)	23.4446802734316	22.8232793766357	21.8517856352864	20.6946401461397	18.19200378411	21.7798059050174
Q6P9B9	Homo sapiens	23.8988294178364	24.3084840221315	24.0725925605452	23.6778813357496	24.0472677227558	23.8322904968883
P0A7X6	Escherichia coli (strain K12)	25.7675179006236	25.4833306546725	26.038272828076	23.5963927009512	24.3790155237866	23.9643747144074
P0A9C5	Escherichia coli (strain K12)	27.6396178210264	27.5803934908476	28.3361992535418	25.4532475209274	25.9733810162747	25.640390363284
Q96BJ8;F8W9E7;Q96BJ8-3	Homo sapiens	20.0533797204662	19.8717428387192	18.4824298424431	19.4006001338463	21.2805940828062	20.1085295614136
P0AFG8	Escherichia coli (strain K12)	29.1177075759501	29.6946979248298	29.8490301617453	27.843080402245	28.1286869493713	28.7840044448598
Q14204	Homo sapiens	26.093839038984	25.5569559660399	25.7519007301581	25.5037003207108	26.5369591894455	26.4672016588551
Q6UB35	Homo sapiens	22.6315199080287	23.0707924644122	22.1508765112949	21.3919966149	21.7246737173831	22.0286062190402
Q9UPW5-2;Q9UPW5;Q9UPW5-3	Homo sapiens	20.8377665050614	22.0694655017138	17.9542985643186	21.1620175455317	21.10948636152	20.4806955495234
P09424	Escherichia coli (strain K12)	26.831710829684	26.3322772623621	28.0872469767582	25.4075937518081	25.1835905582237	22.6841245031297
P0ADU2	Escherichia coli (strain K12)	23.4318607460583	22.7515023804269	23.3247101538168	21.4231651637346	22.373370723953	20.664922909938
P30085;Q5T0D2	Homo sapiens	25.6969707089459	26.0568270418621	25.8740361569886	25.1143005880733	25.7375574370368	25.5884939091184
P24534	Homo sapiens	27.377245619595	27.8972951450304	27.2464463266924	26.5166663163658	26.8057507591276	26.9499356848673
O00411	Homo sapiens	21.3999433516519	21.6601421718835	21.2991632912852	20.5464197317463	20.4322686615317	20.390475476175
P00350	Escherichia coli (strain K12)	24.1043760792996	22.9486531150148	25.7675936691058	22.874195670858	23.8732383229807	24.0490142767902
Q06830	Homo sapiens	30.8940308336026	30.7124363711406	31.4009051296508	30.12927672728	30.7297973356316	30.8312275957016
Q9NU22	Homo sapiens	21.7854045733621	23.1152297528511	19.8283596561399	23.9130559371224	23.1748872911775	23.1768512500534
P35251-2;P35251	Homo sapiens	23.6693634747348	24.6726579786463	22.1056553478746	20.8328313095589	21.6518032495216	19.8266229637056
Q15269	Homo sapiens	23.7804668786207	23.8378819714699	23.9331006190478	22.7414974350456	23.3049383755941	23.8127437246734
P0A6T5	Escherichia coli (strain K12)	23.0004113238594	23.7167005846402	21.7013403085736	20.8777005212349	20.9575895400385	21.4173560251779
P0A6T5	Escherichia coli (strain K12)	24.1889564120168	24.8255616998341	23.5242049979308	21.1415833070334	21.5084292715484	21.3620679555468
P12004	Homo sapiens	26.6754604802607	27.3041724845287	26.6027203831498	26.073839037695	25.5855457479605	27.3903442684044
O75208;H3BPY0;H3BNT2	Homo sapiens	18.5837659226253	21.133954944659	18.9851248129949	21.5514979934403	21.3334720409321	21.0990549592898
Q9Y3Z3	Homo sapiens	24.3321748067151	25.2638110423894	20.1290565717302	23.4942383954269	23.9833756763375	22.7391707893353
P14923	Homo sapiens	25.0154201570221	24.1944526865969	23.5096619414746	22.3138761408888	24.099167354356	24.9384051467208
P31554	Escherichia coli (strain K12)	20.1214879872252	24.2537851743697	20.8816636634979	16.9871529629218	21.2848918604871	18.9693021967707
Q9NXF1-2;Q9NXF1;E7ERG2	Homo sapiens	24.9422589080904	24.6506972367449	24.5062756157397	21.603722319608	22.007956637837	21.8472424316201
P0A705	Escherichia coli (strain K12)	27.4361889617277	27.5763622062382	27.5450265533351	25.2657792731638	25.840717618503	25.4930780098938
P0A836	Escherichia coli (strain K12)	25.8632988960893	28.1620213883684	28.6129826945229	25.6974480361823	24.635887247085	26.9814171187747
Q8IYB8	Homo sapiens	24.9398403072877	24.9519818718684	23.8896688310474	24.3342225384757	25.1376256575318	24.7197322263619
P25539	Escherichia coli (strain K12)	24.2364446193691	24.7456575026586	24.1595406303605	22.2296403042582	23.262126969355	21.7222989101951
Q9BYN0	Homo sapiens	23.268851498505	23.7429368401374	23.6442743909627	23.0576328493947	23.3003369184145	23.0381346503263
Q14204	Homo sapiens	20.4235755449181	23.8342210405203	21.4114716794653	22.2579908654252	23.1982052118382	21.6477254217538
P0ABB4	Escherichia coli (strain K12)	26.0653170230394	26.5688455175118	25.930892147475	23.4317332488163	22.4870657259318	23.9182525440448
P0A8I5	Escherichia coli (strain K12)	26.1897105652179	26.6456766809193	26.7873091610392	24.2960009273405	24.6935452343467	24.5259379651552
P07004	Escherichia coli (strain K12)	26.1429702067426	25.5242348943186	25.9897335133585	22.5357585307992	24.1525949363156	23.6994352015008
P0ADZ4	Escherichia coli (strain K12)	28.4035282307516	29.1838082256612	29.4713865259533	26.281676802067	27.3303122612624	27.1163447545266
P09831	Escherichia coli (strain K12)	25.9152918604901	26.1467812042418	25.73634494728	22.9332807532771	23.7315883509499	23.7967945656086
P11766	Homo sapiens	24.2257481720374	25.1291587909849	25.2612303842532	23.1243308614769	24.7710747246936	24.053992811808
P49257	Homo sapiens	21.7696328714539	23.7906436078291	24.6915233113355	24.0570543664835	23.7117736649073	24.0858601251598
P0AE12	Escherichia coli (strain K12)	19.0009407822565	20.6052154415787	19.8000815054948	17.1000052244227	18.4788801932131	16.9809205284595
Q14573	Homo sapiens	22.1947231947356	22.6914700645496	20.5074617340962	18.1910399311607	21.9688453530013	21.5633713242483
Q14126	Homo sapiens	20.6982909285356	21.6993504716575	21.0302576134155	20.6457041631805	21.6400206982474	19.1090399337691
O43707;E7EV83	Homo sapiens	24.2125248831552	24.4594521313313	25.0293478952471	24.4011289910354	24.8189963573777	25.1769881707211
P25786;P25786-2;F5GX11	Homo sapiens	21.0876415302747	20.9896772187253	22.2231426602433	21.3119101444443	22.9211617542629	22.9171782905682
O95163	Homo sapiens	22.3189311101602	22.9323978805685	22.9403422763902	21.6979093024406	22.6416310830257	22.4077947018704
O00231	Homo sapiens	22.4236524783959	22.3388397331408	22.8834920090465	23.0117827830689	22.4435678435743	22.3596037326061
P0A8F0	Escherichia coli (strain K12)	23.8732383229807	23.3004765723559	24.2041890239872	21.8089987290219	22.8383245071114	22.4160418722327
E9PK52;E9PPD9;E9PHY5;O43491;O43491-2;E9PII3;Q68DV2	Homo sapiens	19.6755229355704	21.2273503582494	17.1188802563967	18.9130120966475	20.2014395525546	19.9832886857715
P55072	Homo sapiens	28.1550876561149	28.5564005717776	28.6398592849237	27.2737321526135	27.7896117482427	27.8168378661254
P49368;B4DUR8;P49368-2	Homo sapiens	25.0868725569835	24.1254979756947	25.1176729019131	24.2806507157153	25.4818228307379	25.5230684758753
P0A7N9	Escherichia coli (strain K12)	29.7927485494166	29.6670568992116	30.1570170379349	28.1158984604928	27.3812124756179	28.2384505155969
