estimate	se	df	Tval	pval	protein	taxonomy	qval	signif
1.97552627746684	0.853370259027747	13.2329343284652	2.31496968234818	0.0372790425757938	Q9UBK8-2;Q9UBK8	Homo sapiens	0.0838574077239484	FALSE
0.500942919403421	0.221101746084085	16.4322413035644	2.26566695322665	0.0373066030155688	B7Z3K8;Q9Y2Z9;Q86U30;G3XA86	Homo sapiens	0.0838734203687007	FALSE
0.299373720319648	0.139483766324107	42.3699375302114	2.14629793996256	0.0376202640515666	P19623	Homo sapiens	0.0845322800676766	FALSE
0.715706169223427	0.312420173443804	14.2759038622287	2.29084492635096	0.037674645587888	Q96KP4	Homo sapiens	0.084608139489384	FALSE
1.1987298737796	0.454901618361443	6.15072980108467	2.63514093024648	0.0378989983336801	Q9HAW4-2;E7ESG2;Q9HAW4-3;Q9HAW4	NA	0.0850654213146003	FALSE
1.0490861493934	0.471284151742579	19.5354459068306	2.22601618474627	0.0379618167847887	Q13895	Homo sapiens	0.0851598328419835	FALSE
0.702489569578678	0.312574974964352	17.2258274527067	2.24742742012151	0.0379905836443732	P46783;F6U211	Homo sapiens	0.0851777949141328	FALSE
1.03104006705493	0.460166107225417	17.3935822592197	2.24058236985687	0.0383746863529743	Q6P3X3	Homo sapiens	0.0859919924119353	FALSE
0.611636465541317	0.279151324429679	23.6117023927493	2.1910570074884	0.0385624336161217	P49589-2;B4DKY1;P49589;P49589-3;A8MVQ3	Homo sapiens	0.0863655377330498	FALSE
2.46762236006465	0.94959682555163	6.31598911357204	2.59860005179692	0.0388840353864291	P38506	NA	0.0870382963396174	FALSE
0.683018191747877	0.319466293537881	38.5635874988327	2.13799767162882	0.038912657755076	P00338;P00338-3;P00338-4;F5H308;E9PH51	Homo sapiens	0.0870548717388642	FALSE
1.05173372473191	0.423045714742573	7.67382356115677	2.48609946414868	0.0389563034065484	A2AB13;A2AB11;B0V2I8;A2AB12;A2AB10;B4DVY7;O75955	NA	0.0871050206414541	FALSE
1.45469020091481	0.624725101519176	11.5272393385818	2.32852849577737	0.0389822200821579	P0A6A6	NA	0.0871154950964563	FALSE
0.388365162838313	0.182322930474399	41.8451933800618	2.13009500136817	0.0390878830246038	O43681	Homo sapiens	0.0873040740609413	FALSE
0.314307371757089	0.15165350590423	236.678286629938	2.07253614008486	0.0392983585593312	O60287	Homo sapiens	0.0877264228340238	FALSE
2.48803395859805	1.08213550702232	12.54053407152	2.29918891160341	0.0393923892644774	P27249	Escherichia coli (strain K12)	0.0878885117738721	FALSE
1.28319114877309	0.543960890642544	10.2399859054954	2.35897685081246	0.0394687290875396	Q05639	Homo sapiens	0.0880109757859647	FALSE
2.12871868285316	0.7785405448609	5.17885201774331	2.73424254768066	0.039579386878203	P0AD27	NA	0.0882097905275758	FALSE
0.233472532963041	0.112376277294693	126.615778295817	2.07759625593209	0.0397673960793331	F5H6K0;O43143	Homo sapiens	0.0885806873580368	FALSE
0.522894466767769	0.240748677264309	23.3978482218698	2.1719515667108	0.0402340891235793	Q9BUL9	Homo sapiens	0.0895716048150004	FALSE
-0.818770848381293	0.366585306382374	15.7858077806175	-2.23350700130697	0.0403529835944993	P83876	Homo sapiens	0.0897875768374353	FALSE
1.60733704486827	0.72161993775905	16.0993073993737	2.22740110238606	0.0405297717601866	P0A7B3	Escherichia coli (strain K12)	0.0901320615349841	FALSE
0.811831758590357	0.355008919384474	12.2797852858265	2.28679256847388	0.0407085728351429	Q71TU5;P48729;P48729-2;E5RG27;D6RGE5	Homo sapiens	0.090480646989486	FALSE
-1.34401485438384	0.557991909636216	8.13716763940109	-2.40866369417448	0.0420985886161247	F5H4V4;P46013	Homo sapiens	0.0934949580634191	FALSE
0.903115345080013	0.408646367925619	15.9094622028403	2.21001681640884	0.0421103296371432	Q8TCJ2	Homo sapiens	0.0934949580634191	FALSE
0.352785262035242	0.170170096508047	63.580221448604	2.07313311371696	0.0422177994994001	P11413;P11413-2;P11413-3	Homo sapiens	0.0936828725505888	FALSE
0.356711255439245	0.173500998900632	87.5882891048516	2.05596081693767	0.0427631517858588	O95373	Homo sapiens	0.0948417360958805	FALSE
0.411658987138157	0.195330842225694	32.2566505089856	2.107496094562	0.0429362582003776	B4DJP7;P62318	Homo sapiens	0.0951742125316852	FALSE
0.533306760345166	0.244882325906283	17.5431793472435	2.17780829372416	0.0433301786376137	Q86XP3	Homo sapiens	0.0959955307506096	FALSE
0.394217758882299	0.184425472299188	22.3771742547552	2.13754506884369	0.0437197222792364	Q9NQT5	Homo sapiens	0.0967865332254897	FALSE
0.767124115753739	0.341201186494827	12.2344269882395	2.24830436152475	0.0437343974165386	Q16594	Homo sapiens	0.0967865332254897	FALSE
1.01906771049157	0.447842243039954	10.9422786425407	2.2755059986618	0.0439996699315481	Q8IWE2	Homo sapiens	0.0973211028189444	FALSE
2.054246269214	0.931028600525394	14.3960807733383	2.20642659962836	0.0440641768115814	P76561	Escherichia coli (strain K12)	0.0974112701820682	FALSE
0.906151434473685	0.40410428285048	12.2471693492442	2.24237028145768	0.044186085056069	P06576;F8VPV9	Homo sapiens	0.097628167466371	FALSE
0.534197318749505	0.255019443388086	30.2350965917537	2.09473172575539	0.0446746912280625	Q9BXW9-2;Q9BXW9	Homo sapiens	0.0986546060865125	FALSE
0.599390350310367	0.268786031054864	12.4281533355179	2.2299907028577	0.0448892856317792	Q96EY8	Homo sapiens	0.0990751688796074	FALSE
-0.556641863436232	0.249827324596133	12.3469747457446	-2.22810641044205	0.0451764317947726	O15160;O15160-2	Homo sapiens	0.0996553223945979	FALSE
0.361368366017636	0.178053241636032	85.2550005925898	2.02955229962242	0.0455207926527229	P42285;F5H7E2	Homo sapiens	0.100360995300442	FALSE
0.838850589042575	0.396760164799545	22.7503750678276	2.11425103492027	0.0456691334238959	O60885	Homo sapiens	0.100633971234288	FALSE
0.882163982587982	0.410517908214685	17.6528094098294	2.14890499277962	0.0457771380697267	Q9NQ88	Homo sapiens	0.100817819377396	FALSE
1.32796049911118	0.576681512405667	9.31381971903442	2.30276239231513	0.0458605887219771	P15286	NA	0.100947422492635	FALSE
2.19707220464518	0.99007214154171	12.0773190342788	2.21910314658886	0.0463781468380977	Q8IYF3-2;Q8IYF3-3;Q8IYF3	Homo sapiens	0.102031923043815	FALSE
-0.882320921166854	0.376700464630002	8.20130235710857	-2.34223475682059	0.0464974403177765	Q9NVI1	Homo sapiens	0.102239548565829	FALSE
2.48281742331919	1.0032471571128	6.23979049252031	2.47478141923112	0.0466222128267383	P05041	NA	0.102414784763663	FALSE
0.580089527863764	0.272814869583654	19.2487982473749	2.12631198859888	0.0466270577476293	P51665;B4DXI8	Homo sapiens	0.102414784763663	FALSE
1.23342271462062	0.537291430965886	9.21995733161438	2.2956307201909	0.0466773538820136	P27127	NA	0.102470402877422	FALSE
0.684660672391219	0.309777321569446	12.2760617592764	2.21017041829426	0.0467886036830518	F5H5U2;Q8NHQ9;Q8IYH0	Homo sapiens	0.102659701022225	FALSE
0.554581385010126	0.272594084165553	49.6329776231988	2.03445862263582	0.0472660017677601	Q9Y2R4;A8MTP9	Homo sapiens	0.10365173984667	FALSE
1.00710373131921	0.488005188482858	29.5672184813193	2.06371521263976	0.0479186294643107	Q9HCD5	Homo sapiens	0.105026782420976	FALSE
0.494578930034822	0.23585034788608	21.3227051007272	2.09700318217768	0.048089015123134	Q9UQ13-2;Q9UQ13	Homo sapiens	0.105343955712877	FALSE
0.593393914263038	0.27907734501349	17.3111318330862	2.12627045822854	0.0481507201115554	P28340	Homo sapiens	0.105422841311479	FALSE
1.63854021834432	0.717625966566891	8.8364838352692	2.28327888716606	0.0488187395448622	P0ACX5	Escherichia coli (strain K12)	0.10677651882582	FALSE
0.663242141800302	0.309854690594439	15.289987807762	2.14049411525095	0.0488210454100022	Q9H568	Homo sapiens	0.10677651882582	FALSE
1.99408678981977	0.869722620982013	8.47648671708216	2.29278478185174	0.0492742401156247	P17854	Escherichia coli (strain K12)	0.107710286198406	FALSE
1.1460608895579	0.526193879838793	12.4247155882865	2.17802018128568	0.049332018179437	Q6ZRP7	Homo sapiens	0.107779164318546	FALSE
0.763009368944564	0.346026716439334	11.1000932324607	2.20505912605837	0.0494344726509012	P12955-2;P12955	Homo sapiens	0.107945524899759	FALSE
1.06502278231177	0.500034987740066	14.5387614522046	2.12989652409164	0.0507045849131204	P76004	Escherichia coli (strain K12)	0.110660059520496	FALSE
0.785953422018752	0.383617121852672	25.3002294764532	2.04879651414672	0.0509888066303186	Q96T60	Homo sapiens	0.111221198088356	FALSE
-0.964544138386149	0.430231256302193	9.18454766535599	-2.24192018654418	0.0511090323938441	Q9H9J2	NA	0.111424208242265	FALSE
1.73355079659271	0.78901216020283	10.6251043241048	2.19711543627802	0.0511694068259863	P39285	Escherichia coli (strain K12)	0.111496588532672	FALSE
0.298087552391288	0.150866900871076	83.5567990624215	1.9758313498202	0.051474096514921	Q12905	Homo sapiens	0.112100964968535	FALSE
-0.798274604500767	0.370671411386094	12.3900556886181	-2.15359097027658	0.0516167862179942	Q9Y5Q8-2;H7BY84;Q9Y5Q8;Q9Y5Q8-3;Q5T7U1	Homo sapiens	0.112352081619326	FALSE
1.22385258121898	0.598228278381487	24.2547148939151	2.04579526820451	0.0517666711081404	P32144	Escherichia coli (strain K12)	0.112618585130806	FALSE
-1.25910764265609	0.579346702586328	11.2484131874537	-2.17332322258013	0.05194690671306	P32121-2;P32121;P32121-3;H0Y688;Q68DZ5	Homo sapiens	0.112950799281232	FALSE
-0.8508222101867	0.391577571114162	11.2381258453979	-2.17280629165211	0.0520153424102454	B4DDT2;O75191	NA	0.113039698045147	FALSE
0.990786054236803	0.478612645173708	19.2181876256557	2.07012093020904	0.0521508466746288	P46087;Q3KQS4;P46087-2	Homo sapiens	0.11327417888089	FALSE
1.23563490623748	0.577346048750157	12.2808438366463	2.14019808209027	0.0530671051286113	A6NF48;Q9Y2X9	Homo sapiens	0.115203350445869	FALSE
0.658087326661861	0.323744942805252	24.0475689379126	2.03273391997889	0.0532621963462133	G3V1P0;B4DS22;Q9P215	Homo sapiens	0.115565727979119	FALSE
0.839868027340907	0.385254767391147	10.2075448261397	2.18003279499509	0.0537087913950998	F8WAJ0;Q9H8H2	Homo sapiens	0.116473134827745	FALSE
0.643285202713063	0.304296258041755	13.4369321508064	2.11400957360702	0.0537409402844493	Q13616;E7EWR0	Homo sapiens	0.116481287895983	FALSE
1.4028768186866	0.615809845647686	7.58547074762262	2.27810066468019	0.0539672101525123	P40763-2;P40763	Homo sapiens	0.116909959480337	FALSE
0.820716549551119	0.40024110994383	19.1301631263081	2.05055535066425	0.0542654176984722	Q86YP4-2;Q86YP4;B5MC40;B4DKZ7	Homo sapiens	0.117493936051098	FALSE
0.93302883464104	0.459828660270192	22.6791136645133	2.0290793403195	0.0543477964472393	P0ADV1	Escherichia coli (strain K12)	0.117610236721004	FALSE
0.741162464126599	0.352849903601764	13.2318802960219	2.10050351880808	0.0553982672000715	P16930;H0YLC7	Homo sapiens	0.119820290101156	FALSE
1.88879360755601	0.848183052450386	8.14750362111728	2.22687025176855	0.0559827875341925	P77473	Escherichia coli (strain K12)	0.121020746708531	FALSE
0.582604630869575	0.282696211679968	15.4745125790365	2.06088587960678	0.0565355891009011	B4DQI6;B4DUA9;Q13595;Q13595-2	Homo sapiens	0.122151407098998	FALSE
1.02883443934027	0.48977538267554	12.268848379388	2.10062505330496	0.0569871042690867	P07355;P07355-2;A6NMY6	Homo sapiens	0.123062152008454	FALSE
0.506923185421439	0.253416134612035	23.3161958276516	2.00035876246597	0.0572389311482632	P17844	Homo sapiens	0.123540943977551	FALSE
0.53021075437956	0.254184768251002	12.8786704737026	2.08592654086963	0.0574522237072838	Q9BVQ7;Q9BVQ7-2	Homo sapiens	0.123936106136165	FALSE
1.88696543591491	0.889573703167154	10.9258968449087	2.12120190738186	0.0576160381807128	Q14118	Homo sapiens	0.124224174805814	FALSE
0.957956340433103	0.458086678344499	12.4404542493211	2.09121195991795	0.0576478493108929	Q9H7N4	Homo sapiens	0.124227481997161	FALSE
0.906196903273812	0.430605409913954	11.4768368044242	2.10447170985356	0.0581170004217385	Q8NFF5-3;Q8NFF5-2;Q8NFF5;Q5T196	Homo sapiens	0.12517273109207	FALSE
0.408944878470158	0.211980006306888	63.2639349883833	1.92916721531803	0.0581983297193309	Q5UIP0-2;Q5UIP0	Homo sapiens	0.125267510238081	FALSE
0.812860904038231	0.410448160301067	26.261082026866	1.98042282231693	0.0582220672737071	Q04721	Homo sapiens	0.125267510238081	FALSE
0.764773631157763	0.36164297574644	10.6972313142891	2.11471999305185	0.0587945821616611	C9JP00;Q9NR56;Q86VM6	Homo sapiens	0.126402422243099	FALSE
0.668174910299654	0.328720420893669	16.2031198648154	2.03265409700783	0.0588111684284854	Q9NYY8-2;Q9NYY8	Homo sapiens	0.126402422243099	FALSE
0.7036052900847	0.354104648626013	23.1449168206022	1.98699817360436	0.0588838688948224	Q9UKL0	Homo sapiens	0.126492415746312	FALSE
0.845547391711998	0.392411083499316	9.081305170754	2.15474900497675	0.0593082413285342	P0A8K5	NA	0.127337370052839	FALSE
-1.07435956324516	0.49375145846072	8.38937971079822	-2.17591167547027	0.0597048061955031	Q8N556	Homo sapiens	0.128121767688363	FALSE
1.24864712341898	0.622820934321941	18.6073069408012	2.004825230832	0.059752447014199	Q7Z6E9-2;Q7Z6E9;H3BSK8	Homo sapiens	0.128156973392189	FALSE
1.34869659827279	0.607019552742502	7.37727838429066	2.22183386380126	0.0597853284836722	Q9Y3D6	NA	0.128160503013849	FALSE
1.15865150863344	0.571618163890061	15.7525589248451	2.02696761899309	0.0599377680865007	P0A6C1	Escherichia coli (strain K12)	0.128420189273583	FALSE
1.64923833976766	0.804462805240217	13.5933757692163	2.05011136503097	0.060156721449963	P0A6E6	Escherichia coli (strain K12)	0.128822039722964	FALSE
0.76848337348352	0.386890897708952	20.0773672773581	1.9863051264174	0.0608214641580782	Q9Y4R8;H3BRS3	Homo sapiens	0.130177604298693	FALSE
1.06865239581348	0.536769073914507	18.3703052387165	1.99089785113754	0.0615789675540859	O95470	Homo sapiens	0.131730189715545	FALSE
1.02685047223865	0.517536871149091	18.9213783422245	1.98411075515977	0.0619413175250143	P75959	Escherichia coli (strain K12)	0.132436282337224	FALSE
1.64162980027302	0.780842572538332	9.78574006146491	2.10238255188427	0.0624266077655643	P63340	NA	0.133404360240683	FALSE
1.18294886125523	0.572868211117272	11.3491833677676	2.06495811479592	0.0625491523498335	Q9Y512	Homo sapiens	0.133596653873694	FALSE
0.646295928416453	0.327153784217051	18.4769575977514	1.97551108865569	0.0633398577893694	P22059	Homo sapiens	0.135158393611186	FALSE
0.931336478807614	0.452198005711348	11.2529656103695	2.0595767054358	0.0633462322481871	Q86YV9	Homo sapiens	0.135158393611186	FALSE
1.09597004496353	0.529530336614779	10.4734698428392	2.06970209104529	0.0640665217804474	Q96ND0	Homo sapiens	0.136624188599364	FALSE
0.615045842388226	0.321401944154633	33.6027675478906	1.91363448035745	0.0642170413180955	P52732	Homo sapiens	0.136874036637998	FALSE
-0.866953660088339	0.434837276570067	14.9859498865588	-1.99374273274532	0.0647075413937136	B7ZAM9;Q9UBQ5	Homo sapiens	0.13784789321828	FALSE
1.96769056430671	0.915630850183608	7.72192365777913	2.14899985503124	0.0650918268630895	P37182	Escherichia coli (strain K12)	0.13859458516827	FALSE
1.09918515518446	0.552319373489829	14.7118198357316	1.99012601755985	0.0654936816521125	Q9H9L3	Homo sapiens	0.139377892022104	FALSE
1.86202220601998	0.921733382880613	12.3332152760721	2.02013102769563	0.0656371865134343	P23837	Escherichia coli (strain K12)	0.139610874165174	FALSE
1.34859020761896	0.681891952984116	15.6796652958082	1.97771831991449	0.0658116034010732	P0A8A8	Escherichia coli (strain K12)	0.139909330960934	FALSE
-0.744947916702664	0.377181483143862	15.3875434464408	-1.97503840987478	0.0664854966657638	Q96MU7-2;Q96MU7	Homo sapiens	0.141265780226053	FALSE
0.390091599662118	0.201459222168921	20.7933371342037	1.93633031768102	0.0665373879790144	Q9P013	Homo sapiens	0.141265780226053	FALSE
1.16568116238838	0.596492916594464	17.8185873578285	1.95422465206052	0.0665529498359642	P33030	Escherichia coli (strain K12)	0.141265780226053	FALSE
0.509951649326272	0.270014429170973	37.3327598403026	1.88860888246595	0.0667326308107716	Q96PK6	Homo sapiens	0.141573931859667	FALSE
1.39731328789088	0.682501228429084	10.2757861789953	2.0473417917607	0.0670599799638079	B8ZZI9;Q6ULP2-5;Q6ULP2-2;Q6ULP2-4;Q6ULP2	NA	0.142194882579589	FALSE
0.498220066008239	0.259797207112374	23.6056509581871	1.91772679755074	0.0673229501153427	Q14692	Homo sapiens	0.142678752233084	FALSE
1.85628474730225	0.928151269927046	12.6756694828888	1.99998083011636	0.0673994471731016	P0AEI6	Escherichia coli (strain K12)	0.142767130485925	FALSE
0.672719847512999	0.32921788307043	10.2102930569332	2.04338792667919	0.0676833756845551	F5H3R4;P46199	NA	0.143294577107188	FALSE
0.562483570414065	0.287646897594901	16.3740732258256	1.95546545127778	0.0678148210142616	Q14432	Homo sapiens	0.143498819299389	FALSE
0.439799629568567	0.238919707319069	112.214765020216	1.84078423041608	0.0682950833274962	P21333-2;P21333;Q5HY54;A6NDY9	Homo sapiens	0.144433731413814	FALSE
0.693434161700155	0.349035280716484	13.0721352463841	1.98671652984966	0.0683270467156257	Q13283;E5RIZ6	Homo sapiens	0.144433731413814	FALSE
0.700980167510082	0.356390987163257	14.6018842676165	1.96688522650258	0.068497112547945	Q13561;Q13561-3;Q13561-2;F5H2S7;A8K8J9;F8WAG8;F5H223;H0YI98	Homo sapiens	0.144644555406063	FALSE
0.6744919585694	0.327048704152198	9.21379371635119	2.06235936729323	0.068497287631972	P00533;Q504U8;E9PFD7;H0Y3N3	Homo sapiens	0.144644555406063	FALSE
0.391384477195688	0.208206960342129	32.3206931828507	1.87978575045022	0.069177609329325	P84098	Homo sapiens	0.146006034505257	FALSE
1.11712596161034	0.558248371354414	11.6465658723025	2.00112713074287	0.0692358982172269	Q9BXB4	Homo sapiens	0.146053928218654	FALSE
-0.282549094380398	0.152989194328425	63.2744188253289	-1.8468565418669	0.0694450482205196	P45974-2;P45974	Homo sapiens	0.146419852440284	FALSE
0.38001127851207	0.205238667940668	54.6657829576183	1.85155790731368	0.0694935289093452	Q96FV9	Homo sapiens	0.146446815159241	FALSE
0.322765945838943	0.174173705492473	52.0518968333558	1.85312671006412	0.0695365270280125	O43592	Homo sapiens	0.146462202461979	FALSE
0.721490531165058	0.363233367232645	12.320318460598	1.98630025832113	0.0697064498310693	P62308;A8MWD9;Q49AN9;F5H013	Homo sapiens	0.146744773554067	FALSE
0.624066222892406	0.314841958436986	12.4503369405384	1.98215709872517	0.0699756480685786	F5H698;Q9P2J5;B4DER1;E7EN15	Homo sapiens	0.147235940525835	FALSE
0.746139555186689	0.406608385394758	60.6630190094298	1.83503238493789	0.0714048182302103	Q7Z6Z7-2;Q7Z6Z7-3;Q7Z6Z7;Q5H962	Homo sapiens	0.150166052895209	FALSE
0.619557722893675	0.329868052349904	25.959667592904	1.87819862663295	0.0716304596666452	Q96GX9	Homo sapiens	0.150563409842339	FALSE
0.866274970732823	0.468317489081839	38.3860645673129	1.84976002589867	0.0720580752433516	P19174;P19174-2	Homo sapiens	0.151384681374025	FALSE
1.58817282923112	0.79764738588567	10.60644975476	1.99107131463571	0.0728563200170836	Q93K97	Escherichia coli (strain K12)	0.152983357743139	FALSE
0.744389211242165	0.382326830267827	13.2582781299874	1.94699705150357	0.0730352178844519	Q96M27;G3XAL7;Q96M27-3;Q96M27-2;C9J436	Homo sapiens	0.153276531850215	FALSE
-0.610752547955425	0.305847392620441	10.2501625921845	-1.99691925676598	0.0730706547158226	Q9BW27	Homo sapiens	0.153276531850215	FALSE
0.555994451901224	0.304069535804472	50.2815995716071	1.82851087146971	0.0734076128038863	P49454	Homo sapiens	0.153904668029814	FALSE
0.663776645161042	0.355282141235222	24.8861269315136	1.86830850223225	0.073536415179525	Q9NZ08;Q9NZ08-2	Homo sapiens	0.154095971134623	FALSE
0.956377377591403	0.490593997868576	12.3834582223955	1.94942739158338	0.0742571237042984	P82930;C9JJ19	Homo sapiens	0.155526788442438	FALSE
0.826334581694153	0.433738423941763	15.6927970195953	1.90514498158711	0.0752532526104887	Q15738	Homo sapiens	0.157532701765732	FALSE
0.349297427506346	0.193725619338581	71.720710687481	1.80305232059095	0.0755805228718941	Q06830	Homo sapiens	0.158119565305947	FALSE
0.313667610854228	0.172707019893536	47.844139158756	1.81618333202429	0.0756106719791051	P38432	Homo sapiens	0.158119565305947	FALSE
-1.00576412257531	0.518995662030891	12.2870390345577	-1.93790468043536	0.0759577854034369	O95983-2;O95983	Homo sapiens	0.158764540759196	FALSE
1.04269502476411	0.529123764674288	10.2854337323162	1.97060705713334	0.0762688821093446	Q6ZRS2-2;Q6ZRS2	Homo sapiens	0.159333616748799	FALSE
0.644143472478253	0.332930093974232	12.2832242389419	1.93477094482215	0.07638274473143	Q9H0U4;E9PLD0	Homo sapiens	0.159490280729291	FALSE
0.895322910717547	0.455359021122713	10.3624123597977	1.96619122315855	0.0766271875673201	P25685	Homo sapiens	0.159919303453059	FALSE
0.763510058685723	0.388440516874964	10.2605083102258	1.96557780539534	0.0769820498571123	F5H0F9;Q9UJX4	Homo sapiens	0.16057821584328	FALSE
1.4214915358127	0.729382864528252	10.8518836358582	1.94889625866394	0.0776217242039568	Q8IVM0;Q8IVM0-2	Homo sapiens	0.161830251224001	FALSE
0.533147283036726	0.295778651035937	48.2432891096752	1.80252117983981	0.0777122656847542	P11586;G3V2B8;F5H2F4	Homo sapiens	0.161936732404544	FALSE
0.62109904341262	0.334591549136449	18.8444745144135	1.85629028890784	0.07911801977357	F6T1Q0;Q6L8Q7-2;Q6L8Q7	Homo sapiens	0.164782352858354	FALSE
0.964205209802737	0.522404448512094	20.7264394520275	1.84570635366711	0.0792692782322003	H0YD13;P16070-18;P16070-12;P16070-14;P16070-13;P16070-11;P16070-10;P16070-16;P16070-8;P16070-17;P16070-6;P16070-4;P16070-3;P16070-7;E7EPC6;P16070-5;P16070;H0Y2P0;H0YE40	Homo sapiens	0.165013621809598	FALSE
0.500996621924431	0.262672295583441	12.2592623090337	1.90730667203266	0.0801804970457939	O14744;O14744-2;G3V5W5;B4DX49;B4DV00;H0YJX6	Homo sapiens	0.166825851612014	FALSE
0.448512607923186	0.248927441399999	34.1331741017642	1.80178049234225	0.0804185168378471	Q2TAY7	Homo sapiens	0.167236277032786	FALSE
0.771719017584577	0.395261611347901	9.5260684557017	1.95242592609209	0.0808677543143186	B4DP24;Q9BW60	NA	0.168085306966388	FALSE
0.818443792312104	0.441759881653337	17.360341031716	1.85268926922242	0.0810059254842401	Q9UKY1	Homo sapiens	0.168287246714854	FALSE
1.26296549090999	0.681095929803854	16.648853192949	1.85431366661332	0.0814950504283737	P60468	Homo sapiens	0.169217708455272	FALSE
0.432382358221727	0.240919413139272	34.0616972431397	1.79471779624406	0.0815778751488552	Q8WVM0	Homo sapiens	0.169304006947776	FALSE
2.17048416603682	1.12940010773215	10.3349411933351	1.92180269080652	0.0826130473344386	P76215	Escherichia coli (strain K12)	0.17133553370848	FALSE
-2.1729381018819	1.02872442459963	5.57555768052989	-2.11226451897222	0.0826402683911973	F5GZ49;F5H0U5;Q9NZD2	NA	0.17133553370848	FALSE
-0.668600513453355	0.353122462139076	11.8560158389409	-1.89339559257499	0.0829610123438807	P62993	Homo sapiens	0.171913653357042	FALSE
0.546217333344188	0.294826967494973	14.8442918597648	1.85267086652615	0.0839163935441339	P31937	Homo sapiens	0.173749465660394	FALSE
1.16162390518211	0.580925691049062	7.3109565658009	1.9996084233844	0.0839316209941266	P0A6Z6	Escherichia coli (strain K12)	0.173749465660394	FALSE
0.493154604070645	0.273476551208123	22.5031757863416	1.80327930088361	0.0847517754749953	P56385	Homo sapiens	0.175358817334294	FALSE
0.455288410916608	0.25022135396268	17.72007292473	1.81954259181458	0.085766403518742	E9PDQ9;P32519	Homo sapiens	0.177368726631753	FALSE
0.998557148977255	0.514718551961371	8.44146318510912	1.94000613572638	0.0864453194858222	P0A8N0	NA	0.178682693123591	FALSE
1.1911657443641	0.610086721217165	7.93407010682568	1.95245315614744	0.0869639475866249	Q9UHG3;F8W8W4	Homo sapiens	0.17966418778848	FALSE
0.763647024432745	0.413942742844086	13.2911069249022	1.84481317195209	0.0874605981960187	Q13509;A8K854	Homo sapiens	0.18059931273189	FALSE
0.454889540607968	0.26125345549164	49.820972836662	1.74118095300188	0.0878243845676568	E9PCI3;P08243;E9PCX6	Homo sapiens	0.181259280624294	FALSE
0.637864036694306	0.358186813285861	23.4677884114234	1.78081384639149	0.0878932069859205	P0AG40	Escherichia coli (strain K12)	0.181310119790464	FALSE
1.03647481867315	0.572996815348923	16.8354230909201	1.80886663050997	0.0883655018039056	P03813	Escherichia coli (strain K12)	0.182192790905239	FALSE
2.80806413953588	1.35943392815131	5.50396506082936	2.06561281235239	0.0886175382733447	P0A8Z3	NA	0.182620672795346	FALSE
1.10538802294779	0.596068903726396	11.7947753597011	1.8544634958095	0.0888315439156983	Q6UW63	NA	0.182969791509091	FALSE
0.935861082910568	0.497759836151095	10.1587135129043	1.88014583528288	0.0890405363910415	Q8WUU5	Homo sapiens	0.183308239243574	FALSE
0.480283793264418	0.260227695202288	12.2982710646089	1.84562904763488	0.0891480659366871	P30050	Homo sapiens	0.183437569979051	FALSE
0.516568943495747	0.288288903130768	17.4691314137595	1.79184470122123	0.0904963963358999	Q9C0B1	Homo sapiens	0.186118653717392	FALSE
0.597523233289888	0.332538030673616	16.4682757331116	1.79685683492952	0.0907220448914374	Q5PRF9	Homo sapiens	0.186489253601988	FALSE
-0.75011835190841	0.43150740799992	34.3064711780052	-1.73836726323027	0.0911152627299995	O75821	Homo sapiens	0.187200563302163	FALSE
0.232463323211811	0.135298540284235	57.401655958859	1.71815100682869	0.0911593286565249	Q15717	Homo sapiens	0.187200563302163	FALSE
0.677119433694925	0.359861921962777	9.31613701097094	1.88160900714848	0.0914550369330395	H0YG99;Q08050-2;Q08050;Q08050-3	NA	0.187627302022954	FALSE
-1.06905406353273	0.583450393435996	12.1792909457346	-1.83229641381673	0.0914585922607625	Q96J01;D6REC9	Homo sapiens	0.187627302022954	FALSE
0.620524727623955	0.345931519825124	15.6105030385331	1.7937790922829	0.0922394642023082	Q8WW12-2;Q8WW12	Homo sapiens	0.189134693464303	FALSE
1.13455547438425	0.631358561954152	14.1214220228943	1.79700655499566	0.093748254449748	P0AEL6	Escherichia coli (strain K12)	0.192132411592066	FALSE
0.954286513889485	0.516604614720534	10.0534641561048	1.84722800899818	0.0943149695107111	P33981-2;P33981	Homo sapiens	0.193197363905366	FALSE
0.36383329965899	0.214506041817536	67.7814383869805	1.69614476392453	0.0944471562490771	P10809	Homo sapiens	0.193371597849283	FALSE
0.332693397522423	0.197708539929265	126.680264265522	1.68274672222784	0.0948872552070877	P13010	Homo sapiens	0.194175764645726	FALSE
0.707591297372792	0.406520092969786	22.828692393229	1.74060596169691	0.09521687841761	P00966	Homo sapiens	0.194753166574005	FALSE
0.777896534343713	0.415767904922344	8.64595036357994	1.87098745510192	0.0954965464747756	Q99755-2;Q99755-4;Q99755-3;A6PW57;Q99755	Homo sapiens	0.195227867556554	FALSE
0.439413780685032	0.243518579241942	12.2906104449051	1.80443636807056	0.0957083153492098	Q99661;B7Z6Q6;Q5JR91	Homo sapiens	0.195563355516837	FALSE
0.780502399906135	0.429744696000298	11.3513751122466	1.81620019320865	0.0958189342160743	Q9NP81;E7EX87;Q9NP81-2	Homo sapiens	0.195691929859907	FALSE
